seriesUrl,seriesTitle,seriesAbbrev,seriesLetter,playoffRound,topSeedRank,topSeedRankAbbrev,topSeedWins,bottomSeedRank,bottomSeedRankAbbrev,bottomSeedWins,winningTeamId,losingTeamId,seriesLogo,seriesLogoFr,season,topSeedTeam_id,topSeedTeam_abbrev,topSeedTeam_logo,topSeedTeam_darkLogo,topSeedTeam_name.default,topSeedTeam_name.fr,topSeedTeam_commonName.default,topSeedTeam_placeNameWithPreposition.default,topSeedTeam_placeNameWithPreposition.fr,bottomSeedTeam_id,bottomSeedTeam_abbrev,bottomSeedTeam_logo,bottomSeedTeam_darkLogo,bottomSeedTeam_name.default,bottomSeedTeam_name.fr,bottomSeedTeam_commonName.default,bottomSeedTeam_placeNameWithPreposition.default,bottomSeedTeam_placeNameWithPreposition.fr,bottomSeedTeam_commonName.fr,topSeedTeam_commonName.fr,conferenceAbbrev,conferenceName
/schedule/playoff-series/1994/series-h/blues-vs-stars,Conference Quarterfinals,CQF,H,1,4,C4,4,5,C5,0,25.0,19.0,,,1994,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_19931994_light.svg,https://assets.nhle.com/logos/nhl/svg/DAL_19931994_dark.svg,Dallas Stars,Stars de Dallas,Stars,Dallas,de Dallas,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_19891990-19971998_light.svg,https://assets.nhle.com/logos/nhl/svg/STL_19891990-19971998_dark.svg,St. Louis Blues,Blues de St. Louis,Blues,St. Louis,de St. Louis,,,,
/schedule/playoff-series/1994/series-i/capitals-vs-rangers,Conference Semifinals,CSF,I,2,1,D1,4,7,C7,1,3.0,15.0,,,1994,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19781979-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_19781979-19981999_dark.svg,New York Rangers,Rangers de New York,Rangers,New York,de New York,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_19741975-19941995_light.svg,https://assets.nhle.com/logos/nhl/svg/WSH_19741975-19941995_dark.svg,Washington Capitals,Capitals de Washington,Capitals,Washington,de Washington,,,,
/schedule/playoff-series/1994/series-j/bruins-vs-devils,Conference Semifinals,CSF,J,2,2,C2,4,4,C4,2,1.0,6.0,,,1994,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_19921993-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/NJD_19921993-19981999_dark.svg,New Jersey Devils,Devils du New Jersey,Devils,New Jersey,du New Jersey,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_19491950-19941995_light.svg,https://assets.nhle.com/logos/nhl/svg/BOS_19551956-19941995_dark.svg,Boston Bruins,Bruins de Boston,Bruins,Boston,de Boston,,,,
/schedule/playoff-series/1994/series-k/sharks-vs-mapleleafs,Conference Semifinals,CSF,K,2,2,C2,4,8,C8,3,10.0,28.0,,,1994,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_dark.svg,Toronto Maple Leafs,Maple Leafs de Toronto,Maple Leafs,Toronto,de Toronto,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_19911992-19971998_light.svg,https://assets.nhle.com/logos/nhl/svg/SJS_19911992-19971998_dark.svg,San Jose Sharks,Sharks de San Jose,Sharks,San Jose,de San Jose,,,,
/schedule/playoff-series/1994/series-l/canucks-vs-stars,Conference Semifinals,CSF,L,2,4,C4,1,7,C7,4,23.0,25.0,,,1994,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_19931994_light.svg,https://assets.nhle.com/logos/nhl/svg/DAL_19931994_dark.svg,Dallas Stars,Stars de Dallas,Stars,Dallas,de Dallas,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_19921993-19961997_light.svg,https://assets.nhle.com/logos/nhl/svg/VAN_19921993-19961997_dark.svg,Vancouver Canucks,Canucks de Vancouver,Canucks,Vancouver,de Vancouver,,,,
/schedule/playoff-series/1994/series-m/devils-vs-rangers,Eastern Conference Finals,ECF,M,3,1,D1,4,2,C2,3,3.0,1.0,,,1994,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19781979-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_19781979-19981999_dark.svg,New York Rangers,Rangers de New York,Rangers,New York,de New York,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_19921993-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/NJD_19921993-19981999_dark.svg,New Jersey Devils,Devils du New Jersey,Devils,New Jersey,du New Jersey,,,E,Eastern
/schedule/playoff-series/1994/series-n/canucks-vs-mapleleafs,Conference Finals,CF,N,3,2,C2,1,7,C7,4,23.0,10.0,,,1994,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_dark.svg,Toronto Maple Leafs,Maple Leafs de Toronto,Maple Leafs,Toronto,de Toronto,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_19921993-19961997_light.svg,https://assets.nhle.com/logos/nhl/svg/VAN_19921993-19961997_dark.svg,Vancouver Canucks,Canucks de Vancouver,Canucks,Vancouver,de Vancouver,,,,
/schedule/playoff-series/1994/series-o/canucks-vs-rangers,Stanley Cup Final,SCF,O,4,1,D1,4,7,C7,3,3.0,23.0,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,1994,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19781979-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_19781979-19981999_dark.svg,New York Rangers,Rangers de New York,Rangers,New York,de New York,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_19921993-19961997_light.svg,https://assets.nhle.com/logos/nhl/svg/VAN_19921993-19961997_dark.svg,Vancouver Canucks,Canucks de Vancouver,Canucks,Vancouver,de Vancouver,,,,
/schedule/playoff-series/1995/series-a/rangers-vs-nordiques,Conference Quarterfinals,CQF,A,1,1,D1,2,8,C8,4,3.0,32.0,,,1995,32,QUE,https://assets.nhle.com/logos/nhl/svg/QUE_19791980-19941995_light.svg,https://assets.nhle.com/logos/nhl/svg/QUE_19791980-19941995_dark.svg,Quebec Nordiques,Nordiques de Québec,Nordiques,Quebec,de Québec,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19781979-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_19781979-19981999_dark.svg,New York Rangers,Rangers de New York,Rangers,New York,de New York,,,,
/schedule/playoff-series/1995/series-b/sabres-vs-flyers,Conference Quarterfinals,CQF,B,1,3,D1,4,7,C7,1,4.0,7.0,,,1995,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_19671968-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/PHI_19671968-19981999_dark.svg,Philadelphia Flyers,Flyers de Philadelphie,Flyers,Philadelphia,de Philadelphie,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_19701971-19951996_light.svg,https://assets.nhle.com/logos/nhl/svg/BUF_19701971-19951996_dark.svg,Buffalo Sabres,Sabres de Buffalo,Sabres,Buffalo,de Buffalo,,,,
/schedule/playoff-series/1995/series-c/capitals-vs-penguins,Conference Quarterfinals,CQF,C,1,2,C2,4,6,C6,3,5.0,15.0,,,1995,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_19921993-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/PIT_19921993-19981999_dark.svg,Pittsburgh Penguins,Penguins de Pittsburgh,Penguins,Pittsburgh,de Pittsburgh,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_19741975-19941995_light.svg,https://assets.nhle.com/logos/nhl/svg/WSH_19741975-19941995_dark.svg,Washington Capitals,Capitals de Washington,Capitals,Washington,de Washington,,,,
/schedule/playoff-series/1995/series-d/devils-vs-bruins,Conference Quarterfinals,CQF,D,1,4,C4,1,5,C5,4,1.0,6.0,,,1995,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_19491950-19941995_light.svg,https://assets.nhle.com/logos/nhl/svg/BOS_19551956-19941995_dark.svg,Boston Bruins,Bruins de Boston,Bruins,Boston,de Boston,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_19921993-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/NJD_19921993-19981999_dark.svg,New Jersey Devils,Devils du New Jersey,Devils,New Jersey,du New Jersey,,,,
/schedule/playoff-series/1995/series-e/stars-vs-redwings,Conference Quarterfinals,CQF,E,1,1,D1,4,8,C8,1,17.0,25.0,,,1995,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,Detroit Red Wings,Red Wings de Detroit,Red Wings,Detroit,de Detroit,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_19941995-20122013_light.svg,https://assets.nhle.com/logos/nhl/svg/DAL_19941995-20122013_dark.svg,Dallas Stars,Stars de Dallas,Stars,Dallas,de Dallas,,,,
/schedule/playoff-series/1995/series-f/sharks-vs-flames,Conference Quarterfinals,CQF,F,1,3,D1,3,7,C7,4,28.0,20.0,,,1995,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_dark.svg,Calgary Flames,Flames de Calgary,Flames,Calgary,de Calgary,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_19911992-19971998_light.svg,https://assets.nhle.com/logos/nhl/svg/SJS_19911992-19971998_dark.svg,San Jose Sharks,Sharks de San Jose,Sharks,San Jose,de San Jose,,,,
/schedule/playoff-series/1995/series-g/canucks-vs-blues,Conference Quarterfinals,CQF,G,1,2,C2,3,6,C6,4,23.0,19.0,,,1995,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_19891990-19971998_light.svg,https://assets.nhle.com/logos/nhl/svg/STL_19891990-19971998_dark.svg,St. Louis Blues,Blues de St. Louis,Blues,St. Louis,de St. Louis,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_19921993-19961997_light.svg,https://assets.nhle.com/logos/nhl/svg/VAN_19921993-19961997_dark.svg,Vancouver Canucks,Canucks de Vancouver,Canucks,Vancouver,de Vancouver,,,,
/schedule/playoff-series/1995/series-h/mapleleafs-vs-blackhawks,Conference Quarterfinals,CQF,H,1,4,C4,4,5,C5,3,16.0,10.0,,,1995,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_19891990-19951996_light.svg,https://assets.nhle.com/logos/nhl/svg/CHI_19891990-19951996_dark.svg,Chicago Blackhawks,Blackhawks de Chicago,Blackhawks,Chicago,de Chicago,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_dark.svg,Toronto Maple Leafs,Maple Leafs de Toronto,Maple Leafs,Toronto,de Toronto,,,,
/schedule/playoff-series/1995/series-i/rangers-vs-flyers,Conference Semifinals,CSF,I,2,3,D1,4,8,C8,0,4.0,3.0,,,1995,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_19671968-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/PHI_19671968-19981999_dark.svg,Philadelphia Flyers,Flyers de Philadelphie,Flyers,Philadelphia,de Philadelphie,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19781979-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_19781979-19981999_dark.svg,New York Rangers,Rangers de New York,Rangers,New York,de New York,,,,
/schedule/playoff-series/1995/series-j/devils-vs-penguins,Conference Semifinals,CSF,J,2,2,C2,1,5,C5,4,1.0,5.0,,,1995,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_19921993-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/PIT_19921993-19981999_dark.svg,Pittsburgh Penguins,Penguins de Pittsburgh,Penguins,Pittsburgh,de Pittsburgh,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_19921993-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/NJD_19921993-19981999_dark.svg,New Jersey Devils,Devils du New Jersey,Devils,New Jersey,du New Jersey,,,,
/schedule/playoff-series/1995/series-k/sharks-vs-redwings,Conference Semifinals,CSF,K,2,1,D1,4,7,C7,0,17.0,28.0,,,1995,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,Detroit Red Wings,Red Wings de Detroit,Red Wings,Detroit,de Detroit,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_19911992-19971998_light.svg,https://assets.nhle.com/logos/nhl/svg/SJS_19911992-19971998_dark.svg,San Jose Sharks,Sharks de San Jose,Sharks,San Jose,de San Jose,,,,
/schedule/playoff-series/1995/series-l/canucks-vs-blackhawks,Conference Semifinals,CSF,L,2,4,C4,4,6,C6,0,16.0,23.0,,,1995,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_19891990-19951996_light.svg,https://assets.nhle.com/logos/nhl/svg/CHI_19891990-19951996_dark.svg,Chicago Blackhawks,Blackhawks de Chicago,Blackhawks,Chicago,de Chicago,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_19921993-19961997_light.svg,https://assets.nhle.com/logos/nhl/svg/VAN_19921993-19961997_dark.svg,Vancouver Canucks,Canucks de Vancouver,Canucks,Vancouver,de Vancouver,,,,
/schedule/playoff-series/1995/series-m/devils-vs-flyers,Eastern Conference Finals,ECF,M,3,3,D1,2,5,C5,4,1.0,4.0,,,1995,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_19671968-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/PHI_19671968-19981999_dark.svg,Philadelphia Flyers,Flyers de Philadelphie,Flyers,Philadelphia,de Philadelphie,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_19921993-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/NJD_19921993-19981999_dark.svg,New Jersey Devils,Devils du New Jersey,Devils,New Jersey,du New Jersey,,,E,Eastern
/schedule/playoff-series/1995/series-n/blackhawks-vs-redwings,Conference Finals,CF,N,3,1,D1,4,4,C4,1,17.0,16.0,,,1995,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,Detroit Red Wings,Red Wings de Detroit,Red Wings,Detroit,de Detroit,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_19891990-19951996_light.svg,https://assets.nhle.com/logos/nhl/svg/CHI_19891990-19951996_dark.svg,Chicago Blackhawks,Blackhawks de Chicago,Blackhawks,Chicago,de Chicago,,,,
/schedule/playoff-series/1995/series-o/devils-vs-redwings,Stanley Cup Final,SCF,O,4,1,D1,0,5,C5,4,1.0,17.0,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,1995,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,Detroit Red Wings,Red Wings de Detroit,Red Wings,Detroit,de Detroit,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_19921993-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/NJD_19921993-19981999_dark.svg,New Jersey Devils,Devils du New Jersey,Devils,New Jersey,du New Jersey,,,,
/schedule/playoff-series/1996/series-a/lightning-vs-flyers,Conference Quarterfinals,CQF,A,1,1,D1,4,8,C8,2,4.0,14.0,,,1996,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_19671968-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/PHI_19671968-19981999_dark.svg,Philadelphia Flyers,Flyers de Philadelphie,Flyers,Philadelphia,de Philadelphie,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_19921993-20002001_light.svg,https://assets.nhle.com/logos/nhl/svg/TBL_19921993-20002001_dark.svg,Tampa Bay Lightning,Lightning de Tampa Bay,Lightning,Tampa Bay,de Tampa Bay,,,,
/schedule/playoff-series/1996/series-b/capitals-vs-penguins,Conference Quarterfinals,CQF,B,1,2,D1,4,7,C7,2,5.0,15.0,,,1996,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_19921993-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/PIT_19921993-19981999_dark.svg,Pittsburgh Penguins,Penguins de Pittsburgh,Penguins,Pittsburgh,de Pittsburgh,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_19951996-20062007_light.svg,https://assets.nhle.com/logos/nhl/svg/WSH_19951996-19971998_dark.svg,Washington Capitals,Capitals de Washington,Capitals,Washington,de Washington,,,,
/schedule/playoff-series/1996/series-c/canadiens-vs-rangers,Conference Quarterfinals,CQF,C,1,3,C3,4,6,C6,2,3.0,8.0,,,1996,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19781979-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_19781979-19981999_dark.svg,New York Rangers,Rangers de New York,Rangers,New York,de New York,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19561957-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19561957-19981999_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,,,,
/schedule/playoff-series/1996/series-d/bruins-vs-panthers,Conference Quarterfinals,CQF,D,1,4,C4,4,5,C5,1,13.0,6.0,,,1996,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_19931994-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/FLA_19931994-19981999_dark.svg,Florida Panthers,Panthers de la Floride,Panthers,Florida,de la Floride,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_19951996-20062007_light.svg,https://assets.nhle.com/logos/nhl/svg/BOS_19951996-20062007_dark.svg,Boston Bruins,Bruins de Boston,Bruins,Boston,de Boston,,,,
/schedule/playoff-series/1996/series-e/jets(1979)-vs-redwings,Conference Quarterfinals,CQF,E,1,1,D1,4,8,C8,2,17.0,33.0,,,1996,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,Detroit Red Wings,Red Wings de Detroit,Red Wings,Detroit,de Detroit,33,WIN,https://assets.nhle.com/logos/nhl/svg/WIN_19901991-19951996_light.svg,https://assets.nhle.com/logos/nhl/svg/WIN_19901991-19951996_dark.svg,Winnipeg Jets (1979),Jets de Winnipeg (1979),Jets,Winnipeg,de Winnipeg (1979),,,,
/schedule/playoff-series/1996/series-f/canucks-vs-avalanche,Conference Quarterfinals,CQF,F,1,2,D1,4,7,C7,2,21.0,23.0,,,1996,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_19951996-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/COL_19951996-19981999_dark.svg,Colorado Avalanche,Avalanche du Colorado,Avalanche,Colorado,du Colorado,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_19921993-19961997_light.svg,https://assets.nhle.com/logos/nhl/svg/VAN_19921993-19961997_dark.svg,Vancouver Canucks,Canucks de Vancouver,Canucks,Vancouver,de Vancouver,,,,
/schedule/playoff-series/1996/series-g/flames-vs-blackhawks,Conference Quarterfinals,CQF,G,1,3,C3,4,6,C6,0,16.0,20.0,,,1996,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_19891990-19951996_light.svg,https://assets.nhle.com/logos/nhl/svg/CHI_19891990-19951996_dark.svg,Chicago Blackhawks,Blackhawks de Chicago,Blackhawks,Chicago,de Chicago,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_dark.svg,Calgary Flames,Flames de Calgary,Flames,Calgary,de Calgary,,,,
/schedule/playoff-series/1996/series-h/blues-vs-mapleleafs,Conference Quarterfinals,CQF,H,1,4,C4,2,5,C5,4,19.0,10.0,,,1996,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_dark.svg,Toronto Maple Leafs,Maple Leafs de Toronto,Maple Leafs,Toronto,de Toronto,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_19891990-19971998_light.svg,https://assets.nhle.com/logos/nhl/svg/STL_19891990-19971998_dark.svg,St. Louis Blues,Blues de St. Louis,Blues,St. Louis,de St. Louis,,,,
/schedule/playoff-series/1996/series-i/panthers-vs-flyers,Conference Semifinals,CSF,I,2,1,D1,2,4,C4,4,13.0,4.0,,,1996,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_19671968-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/PHI_19671968-19981999_dark.svg,Philadelphia Flyers,Flyers de Philadelphie,Flyers,Philadelphia,de Philadelphie,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_19931994-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/FLA_19931994-19981999_dark.svg,Florida Panthers,Panthers de la Floride,Panthers,Florida,de la Floride,,,,
/schedule/playoff-series/1996/series-j/rangers-vs-penguins,Conference Semifinals,CSF,J,2,2,D1,4,3,C3,1,5.0,3.0,,,1996,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_19921993-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/PIT_19921993-19981999_dark.svg,Pittsburgh Penguins,Penguins de Pittsburgh,Penguins,Pittsburgh,de Pittsburgh,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19781979-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_19781979-19981999_dark.svg,New York Rangers,Rangers de New York,Rangers,New York,de New York,,,,
/schedule/playoff-series/1996/series-k/blues-vs-redwings,Conference Semifinals,CSF,K,2,1,D1,4,5,C5,3,17.0,19.0,,,1996,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,Detroit Red Wings,Red Wings de Detroit,Red Wings,Detroit,de Detroit,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_19891990-19971998_light.svg,https://assets.nhle.com/logos/nhl/svg/STL_19891990-19971998_dark.svg,St. Louis Blues,Blues de St. Louis,Blues,St. Louis,de St. Louis,,,,
/schedule/playoff-series/1996/series-l/blackhawks-vs-avalanche,Conference Semifinals,CSF,L,2,2,D1,4,3,C3,2,21.0,16.0,,,1996,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_19951996-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/COL_19951996-19981999_dark.svg,Colorado Avalanche,Avalanche du Colorado,Avalanche,Colorado,du Colorado,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_19891990-19951996_light.svg,https://assets.nhle.com/logos/nhl/svg/CHI_19891990-19951996_dark.svg,Chicago Blackhawks,Blackhawks de Chicago,Blackhawks,Chicago,de Chicago,,,,
/schedule/playoff-series/1996/series-m/panthers-vs-penguins,Eastern Conference Finals,ECF,M,3,2,D1,3,4,C4,4,13.0,5.0,,,1996,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_19921993-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/PIT_19921993-19981999_dark.svg,Pittsburgh Penguins,Penguins de Pittsburgh,Penguins,Pittsburgh,de Pittsburgh,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_19931994-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/FLA_19931994-19981999_dark.svg,Florida Panthers,Panthers de la Floride,Panthers,Florida,de la Floride,,,E,Eastern
/schedule/playoff-series/1996/series-n/avalanche-vs-redwings,Conference Finals,CF,N,3,1,D1,2,2,D1,4,21.0,17.0,,,1996,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,Detroit Red Wings,Red Wings de Detroit,Red Wings,Detroit,de Detroit,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_19951996-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/COL_19951996-19981999_dark.svg,Colorado Avalanche,Avalanche du Colorado,Avalanche,Colorado,du Colorado,,,,
/schedule/playoff-series/1996/series-o/panthers-vs-avalanche,Stanley Cup Final,SCF,O,4,2,D1,4,4,C4,0,21.0,13.0,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,1996,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_19951996-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/COL_19951996-19981999_dark.svg,Colorado Avalanche,Avalanche du Colorado,Avalanche,Colorado,du Colorado,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_19931994-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/FLA_19931994-19981999_dark.svg,Florida Panthers,Panthers de la Floride,Panthers,Florida,de la Floride,,,,
/schedule/playoff-series/1997/series-a/canadiens-vs-devils,Conference Quarterfinals,CQF,A,1,1,D1,4,8,C8,1,1.0,8.0,,,1997,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_19921993-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/NJD_19921993-19981999_dark.svg,New Jersey Devils,Devils du New Jersey,Devils,New Jersey,du New Jersey,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19561957-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19561957-19981999_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,,,,
/schedule/playoff-series/1997/series-b/senators-vs-sabres,Conference Quarterfinals,CQF,B,1,3,D1,4,7,C7,3,7.0,9.0,,,1997,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_19961997-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/BUF_19961997-19981999_dark.svg,Buffalo Sabres,Sabres de Buffalo,Sabres,Buffalo,de Buffalo,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_19921993-19961997_light.svg,https://assets.nhle.com/logos/nhl/svg/OTT_19921993-19961997_dark.svg,Ottawa Senators,Sénateurs d'Ottawa,Senators,Ottawa,d'Ottawa,Sénateurs,,,
/schedule/playoff-series/1997/series-c/penguins-vs-flyers,Conference Quarterfinals,CQF,C,1,2,C2,4,6,C6,1,4.0,5.0,,,1997,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_19671968-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/PHI_19671968-19981999_dark.svg,Philadelphia Flyers,Flyers de Philadelphie,Flyers,Philadelphia,de Philadelphie,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_19921993-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/PIT_19921993-19981999_dark.svg,Pittsburgh Penguins,Penguins de Pittsburgh,Penguins,Pittsburgh,de Pittsburgh,,,,
/schedule/playoff-series/1997/series-d/rangers-vs-panthers,Conference Quarterfinals,CQF,D,1,4,C4,1,5,C5,4,3.0,13.0,,,1997,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_19931994-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/FLA_19931994-19981999_dark.svg,Florida Panthers,Panthers de la Floride,Panthers,Florida,de la Floride,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19781979-19981999_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_19781979-19981999_dark.svg,New York Rangers,Rangers de New York,Rangers,New York,de New York,,,,
